Chain ID,Start Time,End Time,Techniques,Tactic,Confidence Score,Explanation,Duration,Num Events
7482,2021-03-02 16:53:44.810,2021-03-02 16:53:44.810,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7461,2021-03-02 16:53:44.826,2021-03-02 16:53:44.826,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7411,2021-03-02 16:53:44.885,2021-03-02 16:53:44.885,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7404,2021-03-02 16:53:44.888,2021-03-02 16:53:44.888,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7370,2021-03-02 16:53:44.904,2021-03-02 16:53:44.904,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7373,2021-03-02 16:53:44.904,2021-03-02 16:53:44.904,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7379,2021-03-02 16:53:44.904,2021-03-02 16:53:44.904,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7353,2021-03-02 16:53:44.920,2021-03-02 16:53:44.920,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7293,2021-03-02 16:53:44.975,2021-03-02 16:53:44.975,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
7301,2021-03-02 16:53:44.986,2021-03-02 16:53:44.986,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8853,2021-03-02 16:53:45.013,2021-03-02 16:53:45.013,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8855,2021-03-02 16:53:45.013,2021-03-02 16:53:45.013,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8860,2021-03-02 16:53:45.013,2021-03-02 16:53:45.013,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8835,2021-03-02 16:53:45.029,2021-03-02 16:53:45.029,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8787,2021-03-02 16:53:45.091,2021-03-02 16:53:45.091,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8780,2021-03-02 16:53:45.092,2021-03-02 16:53:45.092,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8747,2021-03-02 16:53:45.107,2021-03-02 16:53:45.107,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8748,2021-03-02 16:53:45.107,2021-03-02 16:53:45.107,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8756,2021-03-02 16:53:45.107,2021-03-02 16:53:45.107,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8722,2021-03-02 16:53:45.138,2021-03-02 16:53:45.138,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8677,2021-03-02 16:53:45.194,2021-03-02 16:53:45.194,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8668,2021-03-02 16:53:45.201,2021-03-02 16:53:45.201,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8632,2021-03-02 16:53:45.217,2021-03-02 16:53:45.217,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8636,2021-03-02 16:53:45.217,2021-03-02 16:53:45.217,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8641,2021-03-02 16:53:45.217,2021-03-02 16:53:45.217,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8614,2021-03-02 16:53:45.232,2021-03-02 16:53:45.232,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8556,2021-03-02 16:53:45.295,2021-03-02 16:53:45.295,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8565,2021-03-02 16:53:45.300,2021-03-02 16:53:45.300,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8516,2021-03-02 16:53:45.326,2021-03-02 16:53:45.326,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8518,2021-03-02 16:53:45.326,2021-03-02 16:53:45.326,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8520,2021-03-02 16:53:45.326,2021-03-02 16:53:45.326,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8493,2021-03-02 16:53:45.342,2021-03-02 16:53:45.342,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8455,2021-03-02 16:53:45.404,2021-03-02 16:53:45.404,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8441,2021-03-02 16:53:45.420,2021-03-02 16:53:45.420,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8407,2021-03-02 16:53:45.435,2021-03-02 16:53:45.435,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8409,2021-03-02 16:53:45.435,2021-03-02 16:53:45.435,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8411,2021-03-02 16:53:45.435,2021-03-02 16:53:45.435,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8385,2021-03-02 16:53:45.451,2021-03-02 16:53:45.451,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8345,2021-03-02 16:53:45.513,2021-03-02 16:53:45.513,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8343,2021-03-02 16:53:45.529,2021-03-02 16:53:45.529,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8344,2021-03-02 16:53:45.529,2021-03-02 16:53:45.529,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8339,2021-03-02 16:53:45.545,2021-03-02 16:53:45.545,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8340,2021-03-02 16:53:45.545,2021-03-02 16:53:45.545,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8334,2021-03-02 16:53:45.638,2021-03-02 16:53:45.638,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
8333,2021-03-02 16:53:45.717,2021-03-02 16:53:45.717,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9035,2021-03-02 16:53:57.842,2021-03-02 16:53:57.842,T1003.001,TA0006 Credential Access,40.0,Chain: C:\Windows\system32\lsass.exe; credential dump indicators. Likely T1003.001. Confidence 40%.,0.0,1
9036,2021-03-02 16:53:57.842,2021-03-02 16:53:57.842,T1003.001,TA0006 Credential Access,40.0,Chain: C:\Windows\system32\lsass.exe; credential dump indicators. Likely T1003.001. Confidence 40%.,0.0,1
9037,2021-03-02 16:53:57.842,2021-03-02 16:53:57.842,T1003.001,TA0006 Credential Access,40.0,Chain: C:\Windows\system32\lsass.exe; credential dump indicators. Likely T1003.001. Confidence 40%.,0.0,1
9040,2021-03-02 16:53:57.842,2021-03-02 16:53:57.842,T1003.001,TA0006 Credential Access,40.0,Chain: C:\Windows\system32\lsass.exe; credential dump indicators. Likely T1003.001. Confidence 40%.,0.0,1
9041,2021-03-02 16:53:57.842,2021-03-02 16:53:57.842,T1003.001,TA0006 Credential Access,40.0,Chain: C:\Windows\system32\lsass.exe; credential dump indicators. Likely T1003.001. Confidence 40%.,0.0,1
9042,2021-03-02 16:53:57.842,2021-03-02 16:53:57.842,T1003.001,TA0006 Credential Access,40.0,Chain: C:\Windows\system32\lsass.exe; credential dump indicators. Likely T1003.001. Confidence 40%.,0.0,1
9095,2021-03-02 16:54:02.960,2021-03-02 16:54:02.960,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9791,2021-03-02 16:54:03.045,2021-03-02 16:54:03.045,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9790,2021-03-02 16:54:03.064,2021-03-02 16:54:03.064,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9782,2021-03-02 16:54:03.067,2021-03-02 16:54:03.067,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9781,2021-03-02 16:54:03.069,2021-03-02 16:54:03.069,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9769,2021-03-02 16:54:03.075,2021-03-02 16:54:03.075,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9684,2021-03-02 16:54:03.154,2021-03-02 16:54:03.154,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9681,2021-03-02 16:54:03.167,2021-03-02 16:54:03.167,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9671,2021-03-02 16:54:03.175,2021-03-02 16:54:03.175,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9664,2021-03-02 16:54:03.185,2021-03-02 16:54:03.185,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9642,2021-03-02 16:54:03.201,2021-03-02 16:54:03.201,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9560,2021-03-02 16:54:03.275,2021-03-02 16:54:03.275,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9564,2021-03-02 16:54:03.275,2021-03-02 16:54:03.275,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9570,2021-03-02 16:54:03.279,2021-03-02 16:54:03.279,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9544,2021-03-02 16:54:03.295,2021-03-02 16:54:03.295,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9548,2021-03-02 16:54:03.295,2021-03-02 16:54:03.295,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9520,2021-03-02 16:54:03.310,2021-03-02 16:54:03.310,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9461,2021-03-02 16:54:03.375,2021-03-02 16:54:03.375,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9460,2021-03-02 16:54:03.385,2021-03-02 16:54:03.385,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9449,2021-03-02 16:54:03.389,2021-03-02 16:54:03.389,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9438,2021-03-02 16:54:03.404,2021-03-02 16:54:03.404,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9442,2021-03-02 16:54:03.404,2021-03-02 16:54:03.404,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9409,2021-03-02 16:54:03.420,2021-03-02 16:54:03.420,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9349,2021-03-02 16:54:03.475,2021-03-02 16:54:03.475,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9348,2021-03-02 16:54:03.495,2021-03-02 16:54:03.495,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9325,2021-03-02 16:54:03.514,2021-03-02 16:54:03.514,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9326,2021-03-02 16:54:03.514,2021-03-02 16:54:03.514,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9330,2021-03-02 16:54:03.514,2021-03-02 16:54:03.514,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9295,2021-03-02 16:54:03.529,2021-03-02 16:54:03.529,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9228,2021-03-02 16:54:03.612,2021-03-02 16:54:03.612,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9216,2021-03-02 16:54:03.623,2021-03-02 16:54:03.623,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9200,2021-03-02 16:54:03.639,2021-03-02 16:54:03.639,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9186,2021-03-02 16:54:03.654,2021-03-02 16:54:03.654,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9188,2021-03-02 16:54:03.654,2021-03-02 16:54:03.654,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9168,2021-03-02 16:54:03.675,2021-03-02 16:54:03.675,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9112,2021-03-02 16:54:03.732,2021-03-02 16:54:03.732,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9113,2021-03-02 16:54:03.732,2021-03-02 16:54:03.732,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9108,2021-03-02 16:54:03.748,2021-03-02 16:54:03.748,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9110,2021-03-02 16:54:03.748,2021-03-02 16:54:03.748,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9105,2021-03-02 16:54:03.767,2021-03-02 16:54:03.767,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9100,2021-03-02 16:54:03.857,2021-03-02 16:54:03.857,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9099,2021-03-02 16:54:03.935,2021-03-02 16:54:03.935,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
10004,2021-03-02 16:54:15.092,2021-03-02 16:54:15.092,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
10003,2021-03-02 16:54:15.107,2021-03-02 16:54:15.107,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
10002,2021-03-02 16:54:15.122,2021-03-02 16:54:15.122,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9903,2021-03-02 16:54:15.201,2021-03-02 16:54:15.201,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9901,2021-03-02 16:54:15.217,2021-03-02 16:54:15.217,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
9902,2021-03-02 16:54:15.217,2021-03-02 16:54:15.217,T1059.001,TA0002 Execution,40.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,0.0,1
